a,b,K,mode,product_full,product_rounded
35,99,2,1,3465,3464
35,99,3,0,3465,3464
35,99,3,1,3465,3464
35,99,4,0,3465,3456
35,99,4,1,3465,3472
35,99,5,0,3465,3456
35,99,5,1,3465,3456
35,99,6,0,3465,3456
35,99,6,1,3465,3456
-92,22,0,0,-2024,-2024
-92,22,0,1,-2024,-2024
-92,22,1,0,-2024,-2024
-92,22,1,1,-2024,-2024
-92,22,2,0,-2024,-2024
-92,22,2,1,-2024,-2024
-92,22,3,0,-2024,-2024
-92,22,3,1,-2024,-2024
-92,22,4,0,-2024,-2032
-92,22,4,1,-2024,-2016
-92,22,5,0,-2024,-2048
-92,22,5,1,-2024,-2016
-92,22,6,0,-2024,-2048
-92,22,6,1,-2024,-2048
51,24,0,0,1224,1224
51,24,0,1,1224,1224
51,24,1,0,1224,1224
51,24,1,1,1224,1224
51,24,2,0,1224,1224
51,24,2,1,1224,1224
51,24,3,0,1224,1224
51,24,3,1,1224,1224
51,24,4,0,1224,1216
51,24,4,1,1224,1232
51,24,5,0,1224,1216
51,24,5,1,1224,1216
51,24,6,0,1224,1216
51,24,6,1,1224,1216
-124,112,0,0,-13888,-13888
-124,112,0,1,-13888,-13888
-124,112,1,0,-13888,-13888
-124,112,1,1,-13888,-13888
-124,112,2,0,-13888,-13888
-124,112,2,1,-13888,-13888
-124,112,3,0,-13888,-13888
-124,112,3,1,-13888,-13888
-124,112,4,0,-13888,-13888
-124,112,4,1,-13888,-13888
-124,112,5,0,-13888,-13888
-124,112,5,1,-13888,-13888
-124,112,6,0,-13888,-13888
-124,112,6,1,-13888,-13888
2,95,0,0,190,190
2,95,0,1,190,190
2,95,1,0,190,190
2,95,1,1,190,190
2,95,2,0,190,188
2,95,2,1,190,192
2,95,3,0,190,184
2,95,3,1,190,192
2,95,4,0,190,176
2,95,4,1,190,192
2,95,5,0,190,160
2,95,5,1,190,192
2,95,6,0,190,128
2,95,6,1,190,192
121,8,0,0,968,968
121,8,0,1,968,968
121,8,1,0,968,968
121,8,1,1,968,968
121,8,2,0,968,968
121,8,2,1,968,968
121,8,3,0,968,968
121,8,3,1,968,968
121,8,4,0,968,960
121,8,4,1,968,976
121,8,5,0,968,960
121,8,5,1,968,960
121,8,6,0,968,960
121,8,6,1,968,960
-46,-107,0,0,4922,4922
-46,-107,0,1,4922,4922
-46,-107,1,0,4922,4922
-46,-107,1,1,4922,4922
-46,-107,2,0,4922,4920
-46,-107,2,1,4922,4924
-46,-107,3,0,4922,4920
-46,-107,3,1,4922,4920
-46,-107,4,0,4922,4912
-46,-107,4,1,4922,4928
-46,-107,5,0,4922,4896
-46,-107,5,1,4922,4928
-46,-107,6,0,4922,4864
-46,-107,6,1,4922,4928
26,60,0,0,1560,1560
26,60,0,1,1560,1560
26,60,1,0,1560,1560
26,60,1,1,1560,1560
26,60,2,0,1560,1560
26,60,2,1,1560,1560
26,60,3,0,1560,1560
26,60,3,1,1560,1560
26,60,4,0,1560,1552
26,60,4,1,1560,1568
26,60,5,0,1560,1536
26,60,5,1,1560,1568
26,60,6,0,1560,1536
26,60,6,1,1560,1536
-113,-116,0,0,13108,13108
-113,-116,0,1,13108,13108
-113,-116,1,0,13108,13108
-113,-116,1,1,13108,13108
-113,-116,2,0,13108,13108
-113,-116,2,1,13108,13108
-113,-116,3,0,13108,13104
-113,-116,3,1,13108,13112
-113,-116,4,0,13108,13104
-113,-116,4,1,13108,13104
-113,-116,5,0,13108,13088
-113,-116,5,1,13108,13120
-113,-116,6,0,13108,13056
-113,-116,6,1,13108,13120
123,25,0,0,3075,3075
123,25,0,1,3075,3075
123,25,1,0,3075,3074
123,25,1,1,3075,3076
123,25,2,0,3075,3072
123,25,2,1,3075,3076
123,25,3,0,3075,3072
123,25,3,1,3075,3072
123,25,4,0,3075,3072
123,25,4,1,3075,3072
123,25,5,0,3075,3072
123,25,5,1,3075,3072
123,25,6,0,3075,3072
123,25,6,1,3075,3072
10,109,0,0,1090,1090
10,109,0,1,1090,1090
10,109,1,0,1090,1090
10,109,1,1,1090,1090
10,109,2,0,1090,1088
10,109,2,1,1090,1092
10,109,3,0,1090,1088
10,109,3,1,1090,1088
10,109,4,0,1090,1088
10,109,4,1,1090,1088
10,109,5,0,1090,1088
10,109,5,1,1090,1088
10,109,6,0,1090,1088
10,109,6,1,1090,1088
56,0,0,0,0,0
56,0,0,1,0,0
56,0,1,0,0,0
56,0,1,1,0,0
56,0,2,0,0,0
56,0,2,1,0,0
56,0,3,0,0,0
56,0,3,1,0,0
56,0,4,0,0,0
56,0,4,1,0,0
56,0,5,0,0,0
56,0,5,1,0,0
56,0,6,0,0,0
56,0,6,1,0,0
-56,53,0,0,-2968,-2968
-56,53,0,1,-2968,-2968
-56,53,1,0,-2968,-2968
-56,53,1,1,-2968,-2968
-56,53,2,0,-2968,-2968
-56,53,2,1,-2968,-2968
-56,53,3,0,-2968,-2968
-56,53,3,1,-2968,-2968
-56,53,4,0,-2968,-2976
-56,53,4,1,-2968,-2960
-56,53,5,0,-2968,-2976
-56,53,5,1,-2968,-2976
-56,53,6,0,-2968,-3008
-56,53,6,1,-2968,-2944
101,-77,0,0,-7777,-7777
101,-77,0,1,-7777,-7777
101,-77,1,0,-7777,-7778
101,-77,1,1,-7777,-7776
101,-77,2,0,-7777,-7780
101,-77,2,1,-7777,-7776
101,-77,3,0,-7777,-7784
101,-77,3,1,-7777,-7776
101,-77,4,0,-7777,-7792
101,-77,4,1,-7777,-7776
101,-77,5,0,-7777,-7808
101,-77,5,1,-7777,-7776
101,-77,6,0,-7777,-7808
101,-77,6,1,-7777,-7808
-42,127,0,0,-5334,-5334
-42,127,0,1,-5334,-5334
-42,127,1,0,-5334,-5334
-42,127,1,1,-5334,-5334
-42,127,2,0,-5334,-5336
-42,127,2,1,-5334,-5332
-42,127,3,0,-5334,-5336
-42,127,3,1,-5334,-5336
-42,127,4,0,-5334,-5344
-42,127,4,1,-5334,-5328
-42,127,5,0,-5334,-5344
-42,127,5,1,-5334,-5344
-42,127,6,0,-5334,-5376
-42,127,6,1,-5334,-5312
-94,22,0,0,-2068,-2068
-94,22,0,1,-2068,-2068
-94,22,1,0,-2068,-2068
-94,22,1,1,-2068,-2068
-94,22,2,0,-2068,-2068
-94,22,2,1,-2068,-2068
-94,22,3,0,-2068,-2072
-94,22,3,1,-2068,-2064
-94,22,4,0,-2068,-2080
-94,22,4,1,-2068,-2064
-94,22,5,0,-2068,-2080
-94,22,5,1,-2068,-2080
-94,22,6,0,-2068,-2112
-94,22,6,1,-2068,-2048
50,68,0,0,3400,3400
50,68,0,1,3400,3400
50,68,1,0,3400,3400
50,68,1,1,3400,3400
50,68,2,0,3400,3400
50,68,2,1,3400,3400
50,68,3,0,3400,3400
50,68,3,1,3400,3400
50,68,4,0,3400,3392
50,68,4,1,3400,3408
50,68,5,0,3400,3392
50,68,5,1,3400,3392
50,68,6,0,3400,3392
50,68,6,1,3400,3392
94,8,0,0,752,752
94,8,0,1,752,752
94,8,1,0,752,752
94,8,1,1,752,752
94,8,2,0,752,752
94,8,2,1,752,752
94,8,3,0,752,752
94,8,3,1,752,752
94,8,4,0,752,752
94,8,4,1,752,752
94,8,5,0,752,736
94,8,5,1,752,768
94,8,6,0,752,704
94,8,6,1,752,768
-17,-75,0,0,1275,1275
-17,-75,0,1,1275,1275
-17,-75,1,0,1275,1274
-17,-75,1,1,1275,1276
-17,-75,2,0,1275,1272
-17,-75,2,1,1275,1276
-17,-75,3,0,1275,1272
-17,-75,3,1,1275,1272
-17,-75,4,0,1275,1264
-17,-75,4,1,1275,1280
-17,-75,5,0,1275,1248
-17,-75,5,1,1275,1280
-17,-75,6,0,1275,1216
-17,-75,6,1,1275,1280
-88,-3,0,0,264,264
-88,-3,0,1,264,264
-88,-3,1,0,264,264
-88,-3,1,1,264,264
-88,-3,2,0,264,264
-88,-3,2,1,264,264
-88,-3,3,0,264,264
-88,-3,3,1,264,264
-88,-3,4,0,264,256
-88,-3,4,1,264,272
-88,-3,5,0,264,256
-88,-3,5,1,264,256
-88,-3,6,0,264,256
-88,-3,6,1,264,256
-7,-120,0,0,840,840
-7,-120,0,1,840,840
-7,-120,1,0,840,840
-7,-120,1,1,840,840
-7,-120,2,0,840,840
-7,-120,2,1,840,840
-7,-120,3,0,840,840
-7,-120,3,1,840,840
-7,-120,4,0,840,832
-7,-120,4,1,840,848
-7,-120,5,0,840,832
-7,-120,5,1,840,832
-7,-120,6,0,840,832
-7,-120,6,1,840,832
-83,-36,0,0,2988,2988
-83,-36,0,1,2988,2988
-83,-36,1,0,2988,2988
-83,-36,1,1,2988,2988
-83,-36,2,0,2988,2988
-83,-36,2,1,2988,2988
-83,-36,3,0,2988,2984
-83,-36,3,1,2988,2992
-83,-36,4,0,2988,2976
-83,-36,4,1,2988,2992
-83,-36,5,0,2988,2976
-83,-36,5,1,2988,2976
-83,-36,6,0,2988,2944
-83,-36,6,1,2988,3008
-78,111,0,0,-8658,-8658
-78,111,0,1,-8658,-8658
-78,111,1,0,-8658,-8658
-78,111,1,1,-8658,-8658
-78,111,2,0,-8658,-8660
-78,111,2,1,-8658,-8656
-78,111,3,0,-8658,-8664
-78,111,3,1,-8658,-8656
-78,111,4,0,-8658,-8672
-78,111,4,1,-8658,-8656
-78,111,5,0,-8658,-8672
-78,111,5,1,-8658,-8672
-78,111,6,0,-8658,-8704
-78,111,6,1,-8658,-8640
-16,-31,0,0,496,496
-16,-31,0,1,496,496
-16,-31,1,0,496,496
-16,-31,1,1,496,496
-16,-31,2,0,496,496
-16,-31,2,1,496,496
-16,-31,3,0,496,496
-16,-31,3,1,496,496
-16,-31,4,0,496,496
-16,-31,4,1,496,496
-16,-31,5,0,496,480
-16,-31,5,1,496,512
-16,-31,6,0,496,448
-16,-31,6,1,496,512
-119,96,0,0,-11424,-11424
-119,96,0,1,-11424,-11424
-119,96,1,0,-11424,-11424
-119,96,1,1,-11424,-11424
-119,96,2,0,-11424,-11424
-119,96,2,1,-11424,-11424
-119,96,3,0,-11424,-11424
-119,96,3,1,-11424,-11424
-119,96,4,0,-11424,-11424
-119,96,4,1,-11424,-11424
-119,96,5,0,-11424,-11424
-119,96,5,1,-11424,-11424
-119,96,6,0,-11424,-11456
-119,96,6,1,-11424,-11392
113,74,0,0,8362,8362
113,74,0,1,8362,8362
113,74,1,0,8362,8362
113,74,1,1,8362,8362
113,74,2,0,8362,8360
113,74,2,1,8362,8364
113,74,3,0,8362,8360
113,74,3,1,8362,8360
113,74,4,0,8362,8352
113,74,4,1,8362,8368
113,74,5,0,8362,8352
113,74,5,1,8362,8352
113,74,6,0,8362,8320
113,74,6,1,8362,8384
121,-119,0,0,-14399,-14399
121,-119,0,1,-14399,-14399
121,-119,1,0,-14399,-14400
121,-119,1,1,-14399,-14398
121,-119,2,0,-14399,-14400
121,-119,2,1,-14399,-14400
121,-119,3,0,-14399,-14400
121,-119,3,1,-14399,-14400
121,-119,4,0,-14399,-14400
121,-119,4,1,-14399,-14400
121,-119,5,0,-14399,-14400
121,-119,5,1,-14399,-14400
121,-119,6,0,-14399,-14400
121,-119,6,1,-14399,-14400
113,19,0,0,2147,2147
113,19,0,1,2147,2147
113,19,1,0,2147,2146
113,19,1,1,2147,2148
113,19,2,0,2147,2144
113,19,2,1,2147,2148
113,19,3,0,2147,2144
113,19,3,1,2147,2144
113,19,4,0,2147,2144
113,19,4,1,2147,2144
113,19,5,0,2147,2144
113,19,5,1,2147,2144
113,19,6,0,2147,2112
113,19,6,1,2147,2176
-4,-64,0,0,256,256
-4,-64,0,1,256,256
-4,-64,1,0,256,256
-4,-64,1,1,256,256
-4,-64,2,0,256,256
-4,-64,2,1,256,256
-4,-64,3,0,256,256
-4,-64,3,1,256,256
-4,-64,4,0,256,256
-4,-64,4,1,256,256
-4,-64,5,0,256,256
-4,-64,5,1,256,256
-4,-64,6,0,256,256
-4,-64,6,1,256,256
10,34,0,0,340,340
10,34,0,1,340,340
10,34,1,0,340,340
10,34,1,1,340,340
10,34,2,0,340,340
10,34,2,1,340,340
10,34,3,0,340,336
10,34,3,1,340,344
10,34,4,0,340,336
10,34,4,1,340,336
10,34,5,0,340,320
10,34,5,1,340,352
10,34,6,0,340,320
10,34,6,1,340,320
-23,91,0,0,-2093,-2093
-23,91,0,1,-2093,-2093
-23,91,1,0,-2093,-2094
-23,91,1,1,-2093,-2092
-23,91,2,0,-2093,-2096
-23,91,2,1,-2093,-2092
-23,91,3,0,-2093,-2096
-23,91,3,1,-2093,-2096
-23,91,4,0,-2093,-2096
-23,91,4,1,-2093,-2096
-23,91,5,0,-2093,-2112
-23,91,5,1,-2093,-2080
-23,91,6,0,-2093,-2112
-23,91,6,1,-2093,-2112
48,-11,0,0,-528,-528
48,-11,0,1,-528,-528
48,-11,1,0,-528,-528
48,-11,1,1,-528,-528
48,-11,2,0,-528,-528
48,-11,2,1,-528,-528
48,-11,3,0,-528,-528
48,-11,3,1,-528,-528
48,-11,4,0,-528,-528
48,-11,4,1,-528,-528
48,-11,5,0,-528,-544
48,-11,5,1,-528,-512
48,-11,6,0,-528,-576
48,-11,6,1,-528,-512
-53,-20,0,0,1060,1060
-53,-20,0,1,1060,1060
-53,-20,1,0,1060,1060
-53,-20,1,1,1060,1060
-53,-20,2,0,1060,1060
-53,-20,2,1,1060,1060
-53,-20,3,0,1060,1056
-53,-20,3,1,1060,1064
-53,-20,4,0,1060,1056
-53,-20,4,1,1060,1056
-53,-20,5,0,1060,1056
-53,-20,5,1,1060,1056
-53,-20,6,0,1060,1024
-53,-20,6,1,1060,1088
-69,-98,0,0,6762,6762
-69,-98,0,1,6762,6762
-69,-98,1,0,6762,6762
-69,-98,1,1,6762,6762
-69,-98,2,0,6762,6760
-69,-98,2,1,6762,6764
-69,-98,3,0,6762,6760
-69,-98,3,1,6762,6760
-69,-98,4,0,6762,6752
-69,-98,4,1,6762,6768
-69,-98,5,0,6762,6752
-69,-98,5,1,6762,6752
-69,-98,6,0,6762,6720
-69,-98,6,1,6762,6784
34,105,0,0,3570,3570
34,105,0,1,3570,3570
34,105,1,0,3570,3570
34,105,1,1,3570,3570
34,105,2,0,3570,3568
34,105,2,1,3570,3572
34,105,3,0,3570,3568
34,105,3,1,3570,3568
34,105,4,0,3570,3568
34,105,4,1,3570,3568
34,105,5,0,3570,3552
34,105,5,1,3570,3584
34,105,6,0,3570,3520
34,105,6,1,3570,3584
43,-49,0,0,-2107,-2107
43,-49,0,1,-2107,-2107
43,-49,1,0,-2107,-2108
43,-49,1,1,-2107,-2106
43,-49,2,0,-2107,-2108
43,-49,2,1,-2107,-2108
43,-49,3,0,-2107,-2112
43,-49,3,1,-2107,-2104
43,-49,4,0,-2107,-2112
43,-49,4,1,-2107,-2112
43,-49,5,0,-2107,-2112
43,-49,5,1,-2107,-2112
43,-49,6,0,-2107,-2112
43,-49,6,1,-2107,-2112
104,9,0,0,936,936
104,9,0,1,936,936
104,9,1,0,936,936
104,9,1,1,936,936
104,9,2,0,936,936
104,9,2,1,936,936
104,9,3,0,936,936
104,9,3,1,936,936
104,9,4,0,936,928
104,9,4,1,936,944
104,9,5,0,936,928
104,9,5,1,936,928
104,9,6,0,936,896
104,9,6,1,936,960
41,101,0,0,4141,4141
41,101,0,1,4141,4141
41,101,1,0,4141,4140
41,101,1,1,4141,4142
41,101,2,0,4141,4140
41,101,2,1,4141,4140
41,101,3,0,4141,4136
41,101,3,1,4141,4144
41,101,4,0,4141,4128
41,101,4,1,4141,4144
41,101,5,0,4141,4128
41,101,5,1,4141,4128
41,101,6,0,4141,4096
41,101,6,1,4141,4160
21,-98,0,0,-2058,-2058
21,-98,0,1,-2058,-2058
21,-98,1,0,-2058,-2058
21,-98,1,1,-2058,-2058
21,-98,2,0,-2058,-2060
21,-98,2,1,-2058,-2056
21,-98,3,0,-2058,-2064
21,-98,3,1,-2058,-2056
21,-98,4,0,-2058,-2064
21,-98,4,1,-2058,-2064
21,-98,5,0,-2058,-2080
21,-98,5,1,-2058,-2048
21,-98,6,0,-2058,-2112
21,-98,6,1,-2058,-2048
51,109,0,0,5559,5559
51,109,0,1,5559,5559
51,109,1,0,5559,5558
51,109,1,1,5559,5560
51,109,2,0,5559,5556
51,109,2,1,5559,5560
51,109,3,0,5559,5552
51,109,3,1,5559,5560
51,109,4,0,5559,5552
51,109,4,1,5559,5552
51,109,5,0,5559,5536
51,109,5,1,5559,5568
51,109,6,0,5559,5504
51,109,6,1,5559,5568
83,-37,0,0,-3071,-3071
83,-37,0,1,-3071,-3071
83,-37,1,0,-3071,-3072
83,-37,1,1,-3071,-3070
83,-37,2,0,-3071,-3072
83,-37,2,1,-3071,-3072
83,-37,3,0,-3071,-3072
83,-37,3,1,-3071,-3072
83,-37,4,0,-3071,-3072
83,-37,4,1,-3071,-3072
83,-37,5,0,-3071,-3072
83,-37,5,1,-3071,-3072
83,-37,6,0,-3071,-3072
83,-37,6,1,-3071,-3072
75,87,0,0,6525,6525
75,87,0,1,6525,6525
75,87,1,0,6525,6524
75,87,1,1,6525,6526
75,87,2,0,6525,6524
75,87,2,1,6525,6524
75,87,3,0,6525,6520
75,87,3,1,6525,6528
75,87,4,0,6525,6512
75,87,4,1,6525,6528
75,87,5,0,6525,6496
75,87,5,1,6525,6528
75,87,6,0,6525,6464
75,87,6,1,6525,6528
61,43,0,0,2623,2623
61,43,0,1,2623,2623
61,43,1,0,2623,2622
61,43,1,1,2623,2624
61,43,2,0,2623,2620
61,43,2,1,2623,2624
61,43,3,0,2623,2616
61,43,3,1,2623,2624
61,43,4,0,2623,2608
61,43,4,1,2623,2624
61,43,5,0,2623,2592
61,43,5,1,2623,2624
61,43,6,0,2623,2560
61,43,6,1,2623,2624
61,-36,0,0,-2196,-2196
61,-36,0,1,-2196,-2196
61,-36,1,0,-2196,-2196
61,-36,1,1,-2196,-2196
61,-36,2,0,-2196,-2196
61,-36,2,1,-2196,-2196
61,-36,3,0,-2196,-2200
61,-36,3,1,-2196,-2192
61,-36,4,0,-2196,-2208
61,-36,4,1,-2196,-2192
61,-36,5,0,-2196,-2208
61,-36,5,1,-2196,-2208
61,-36,6,0,-2196,-2240
61,-36,6,1,-2196,-2176
61,113,0,0,6893,6893
61,113,0,1,6893,6893
61,113,1,0,6893,6892
61,113,1,1,6893,6894
61,113,2,0,6893,6892
61,113,2,1,6893,6892
61,113,3,0,6893,6888
61,113,3,1,6893,6896
61,113,4,0,6893,6880
61,113,4,1,6893,6896
61,113,5,0,6893,6880
61,113,5,1,6893,6880
61,113,6,0,6893,6848
61,113,6,1,6893,6912
37,-70,0,0,-2590,-2590
37,-70,0,1,-2590,-2590
37,-70,1,0,-2590,-2590
37,-70,1,1,-2590,-2590
37,-70,2,0,-2590,-2592
37,-70,2,1,-2590,-2588
37,-70,3,0,-2590,-2592
37,-70,3,1,-2590,-2592
37,-70,4,0,-2590,-2592
37,-70,4,1,-2590,-2592
37,-70,5,0,-2590,-2592
37,-70,5,1,-2590,-2592
37,-70,6,0,-2590,-2624
37,-70,6,1,-2590,-2560
-103,3,0,0,-309,-309
-103,3,0,1,-309,-309
-103,3,1,0,-309,-310
-103,3,1,1,-309,-308
-103,3,2,0,-309,-312
-103,3,2,1,-309,-308
-103,3,3,0,-309,-312
-103,3,3,1,-309,-312
-103,3,4,0,-309,-320
-103,3,4,1,-309,-304
-103,3,5,0,-309,-320
-103,3,5,1,-309,-320
-103,3,6,0,-309,-320
-103,3,6,1,-309,-320
78,-55,0,0,-4290,-4290
78,-55,0,1,-4290,-4290
78,-55,1,0,-4290,-4290
78,-55,1,1,-4290,-4290
78,-55,2,0,-4290,-4292
78,-55,2,1,-4290,-4288
78,-55,3,0,-4290,-4296
78,-55,3,1,-4290,-4288
78,-55,4,0,-4290,-4304
78,-55,4,1,-4290,-4288
78,-55,5,0,-4290,-4320
78,-55,5,1,-4290,-4288
78,-55,6,0,-4290,-4352
78,-55,6,1,-4290,-4288
98,100,0,0,9800,9800
98,100,0,1,9800,9800
98,100,1,0,9800,9800
98,100,1,1,9800,9800
98,100,2,0,9800,9800
98,100,2,1,9800,9800
98,100,3,0,9800,9800
98,100,3,1,9800,9800
98,100,4,0,9800,9792
98,100,4,1,9800,9808
98,100,5,0,9800,9792
98,100,5,1,9800,9792
98,100,6,0,9800,9792
98,100,6,1,9800,9792
-19,9,0,0,-171,-171
-19,9,0,1,-171,-171
-19,9,1,0,-171,-172
-19,9,1,1,-171,-170
-19,9,2,0,-171,-172
-19,9,2,1,-171,-172
-19,9,3,0,-171,-176
-19,9,3,1,-171,-168
-19,9,4,0,-171,-176
-19,9,4,1,-171,-176
-19,9,5,0,-171,-192
-19,9,5,1,-171,-160
-19,9,6,0,-171,-192
-19,9,6,1,-171,-192
-67,-28,0,0,1876,1876
-67,-28,0,1,1876,1876
-67,-28,1,0,1876,1876
-67,-28,1,1,1876,1876
-67,-28,2,0,1876,1876
-67,-28,2,1,1876,1876
-67,-28,3,0,1876,1872
-67,-28,3,1,1876,1880
-67,-28,4,0,1876,1872
-67,-28,4,1,1876,1872
-67,-28,5,0,1876,1856
-67,-28,5,1,1876,1888
-67,-28,6,0,1876,1856
-67,-28,6,1,1876,1856
92,10,0,0,920,920
92,10,0,1,920,920
92,10,1,0,920,920
92,10,1,1,920,920
92,10,2,0,920,920
92,10,2,1,920,920
92,10,3,0,920,920
92,10,3,1,920,920
92,10,4,0,920,912
92,10,4,1,920,928
92,10,5,0,920,896
92,10,5,1,920,928
92,10,6,0,920,896
92,10,6,1,920,896
-7,99,0,0,-693,-693
-7,99,0,1,-693,-693
-7,99,1,0,-693,-694
-7,99,1,1,-693,-692
-7,99,2,0,-693,-696
-7,99,2,1,-693,-692
-7,99,3,0,-693,-696
-7,99,3,1,-693,-696
-7,99,4,0,-693,-704
-7,99,4,1,-693,-688
-7,99,5,0,-693,-704
-7,99,5,1,-693,-704
-7,99,6,0,-693,-704
-7,99,6,1,-693,-704
51,-123,0,0,-6273,-6273
51,-123,0,1,-6273,-6273
51,-123,1,0,-6273,-6274
51,-123,1,1,-6273,-6272
51,-123,2,0,-6273,-6276
51,-123,2,1,-6273,-6272
51,-123,3,0,-6273,-6280
51,-123,3,1,-6273,-6272
51,-123,4,0,-6273,-6288
51,-123,4,1,-6273,-6272
51,-123,5,0,-6273,-6304
51,-123,5,1,-6273,-6272
51,-123,6,0,-6273,-6336
51,-123,6,1,-6273,-6272
-87,-82,0,0,7134,7134
-87,-82,0,1,7134,7134
-87,-82,1,0,7134,7134
-87,-82,1,1,7134,7134
-87,-82,2,0,7134,7132
-87,-82,2,1,7134,7136
-87,-82,3,0,7134,7128
-87,-82,3,1,7134,7136
-87,-82,4,0,7134,7120
-87,-82,4,1,7134,7136
-87,-82,5,0,7134,7104
-87,-82,5,1,7134,7136
-87,-82,6,0,7134,7104
-87,-82,6,1,7134,7104
-4,-15,0,0,60,60
-4,-15,0,1,60,60
-4,-15,1,0,60,60
-4,-15,1,1,60,60
-4,-15,2,0,60,60
-4,-15,2,1,60,60
-4,-15,3,0,60,56
-4,-15,3,1,60,64
-4,-15,4,0,60,48
-4,-15,4,1,60,64
-4,-15,5,0,60,32
-4,-15,5,1,60,64
-4,-15,6,0,60,0
-4,-15,6,1,60,64
103,13,0,0,1339,1339
103,13,0,1,1339,1339
103,13,1,0,1339,1338
103,13,1,1,1339,1340
103,13,2,0,1339,1336
103,13,2,1,1339,1340
103,13,3,0,1339,1336
103,13,3,1,1339,1336
103,13,4,0,1339,1328
103,13,4,1,1339,1344
103,13,5,0,1339,1312
103,13,5,1,1339,1344
103,13,6,0,1339,1280
103,13,6,1,1339,1344
64,109,0,0,6976,6976
64,109,0,1,6976,6976
64,109,1,0,6976,6976
64,109,1,1,6976,6976
64,109,2,0,6976,6976
64,109,2,1,6976,6976
64,109,3,0,6976,6976
64,109,3,1,6976,6976
64,109,4,0,6976,6976
64,109,4,1,6976,6976
64,109,5,0,6976,6976
64,109,5,1,6976,6976
64,109,6,0,6976,6976
64,109,6,1,6976,6976
-54,-17,0,0,918,918
-54,-17,0,1,918,918
-54,-17,1,0,918,918
-54,-17,1,1,918,918
-54,-17,2,0,918,916
-54,-17,2,1,918,920
-54,-17,3,0,918,912
-54,-17,3,1,918,920
-54,-17,4,0,918,912
-54,-17,4,1,918,912
-54,-17,5,0,918,896
-54,-17,5,1,918,928
-54,-17,6,0,918,896
-54,-17,6,1,918,896
-91,114,0,0,-10374,-10374
-91,114,0,1,-10374,-10374
-91,114,1,0,-10374,-10374
-91,114,1,1,-10374,-10374
-91,114,2,0,-10374,-10376
-91,114,2,1,-10374,-10372
-91,114,3,0,-10374,-10376
-91,114,3,1,-10374,-10376
-91,114,4,0,-10374,-10384
-91,114,4,1,-10374,-10368
-91,114,5,0,-10374,-10400
-91,114,5,1,-10374,-10368
-91,114,6,0,-10374,-10432
-91,114,6,1,-10374,-10368
-93,109,0,0,-10137,-10137
-93,109,0,1,-10137,-10137
-93,109,1,0,-10137,-10138
-93,109,1,1,-10137,-10136
-93,109,2,0,-10137,-10140
-93,109,2,1,-10137,-10136
-93,109,3,0,-10137,-10144
-93,109,3,1,-10137,-10136
-93,109,4,0,-10137,-10144
-93,109,4,1,-10137,-10144
-93,109,5,0,-10137,-10144
-93,109,5,1,-10137,-10144
-93,109,6,0,-10137,-10176
-93,109,6,1,-10137,-10112
-13,6,0,0,-78,-78
-13,6,0,1,-78,-78
-13,6,1,0,-78,-78
-13,6,1,1,-78,-78
-13,6,2,0,-78,-80
-13,6,2,1,-78,-76
-13,6,3,0,-78,-80
-13,6,3,1,-78,-80
-13,6,4,0,-78,-80
-13,6,4,1,-78,-80
-13,6,5,0,-78,-96
-13,6,5,1,-78,-64
-13,6,6,0,-78,-128
-13,6,6,1,-78,-64
15,-10,0,0,-150,-150
15,-10,0,1,-150,-150
15,-10,1,0,-150,-150
15,-10,1,1,-150,-150
15,-10,2,0,-150,-152
15,-10,2,1,-150,-148
15,-10,3,0,-150,-152
15,-10,3,1,-150,-152
15,-10,4,0,-150,-160
15,-10,4,1,-150,-144
15,-10,5,0,-150,-160
15,-10,5,1,-150,-160
15,-10,6,0,-150,-192
15,-10,6,1,-150,-128
122,34,0,0,4148,4148
122,34,0,1,4148,4148
122,34,1,0,4148,4148
122,34,1,1,4148,4148
122,34,2,0,4148,4148
122,34,2,1,4148,4148
122,34,3,0,4148,4144
122,34,3,1,4148,4152
122,34,4,0,4148,4144
122,34,4,1,4148,4144
122,34,5,0,4148,4128
122,34,5,1,4148,4160
122,34,6,0,4148,4096
122,34,6,1,4148,4160
14,-93,0,0,-1302,-1302
14,-93,0,1,-1302,-1302
14,-93,1,0,-1302,-1302
14,-93,1,1,-1302,-1302
14,-93,2,0,-1302,-1304
14,-93,2,1,-1302,-1300
14,-93,3,0,-1302,-1304
14,-93,3,1,-1302,-1304
14,-93,4,0,-1302,-1312
14,-93,4,1,-1302,-1296
14,-93,5,0,-1302,-1312
14,-93,5,1,-1302,-1312
14,-93,6,0,-1302,-1344
14,-93,6,1,-1302,-1280
-30,-60,0,0,1800,1800
-30,-60,0,1,1800,1800
-30,-60,1,0,1800,1800
-30,-60,1,1,1800,1800
-30,-60,2,0,1800,1800
-30,-60,2,1,1800,1800
-30,-60,3,0,1800,1800
-30,-60,3,1,1800,1800
-30,-60,4,0,1800,1792
-30,-60,4,1,1800,1808
-30,-60,5,0,1800,1792
-30,-60,5,1,1800,1792
-30,-60,6,0,1800,1792
-30,-60,6,1,1800,1792
98,105,0,0,10290,10290
98,105,0,1,10290,10290
98,105,1,0,10290,10290
98,105,1,1,10290,10290
98,105,2,0,10290,10288
98,105,2,1,10290,10292
98,105,3,0,10290,10288
98,105,3,1,10290,10288
98,105,4,0,10290,10288
